"After LA Clippers are eliminated, Paul George says team would 'be going on' if Kawhi Leonard was healthy for Western Conference finals - ESPN
LOS ANGELES -- Not long after Chris Paul and the Phoenix Suns celebrated their Western Conference championship on the Staples Center floor, Paul George wondered ""what if"" Kawhi Leonard had been healthy.The LA Clippers ran out of gas and comebacks as their resilient playoff run came to an end with Wednesday's 130-103 loss to the Suns in Game 6 of the Western Conference finals.After the game, George allowed himself to think about the possibilities had Leonard not sprained his right knee in Game 4 in the previous round against the Utah Jazz.""We'd be going on,"" George said when asked what would have happened had Leonard played in the conference finals. ""This series would be a lot different. Talk about one of the best players in the league being out, yet we were inches away from getting to the next round.""So, definitely it's a 'what if' on this. Fact of the matter is we didn't do enough to win, and that's the reason we're going home.""The Clippers, the only team to overcome a 2-0 deficit twice in the same postseason, could not force a Game 7 against the Suns. Injuries and tired legs caught up to them. Besides Leonard missing the final eight games with his knee injury, the Clippers were without centers Ivica Zubac (sprained right MCL) and Serge Ibaka (back surgery).And they were playing their 15th game in 29 days, as all three of their rounds went six games or more.Still, Clippers coach Tyronn Lue said his players were stunned once the realization set in in the locker room that the season was finally over only two wins away from the NBA Finals.""It is a shock,"" Lue said. ""I think it's a shock to a lot of guys in that locker room. It just tells you a lot about the team. Like no matter who is playing, we still feel like every night we have a chance to win no matter who is on the floor. I thought we ran out of gas, and first thing goes when you get tired and fatigued is mentally. That first half, we made a lot of mistakes defensively, a lot of mistakes coming out of timeouts or just playcalls, in general; just not there mentally.""The Clippers had their share of defensive breakdowns, and Paul made his old team pay for each of them. He delivered a masterful second-half performance that was classic CP3, complete with all the things that make him such a pain for opponents. He buried 12 of 16 shots, including all five of his 3-point attempts, and scored 31 of his 41 points in the second half.After he drilled a 3-pointer to push the Suns' lead to 118-92 with 5:49 left in the contest, the Clippers called for timeout. As Paul walked back to the Suns bench, a frustrated Patrick Beverley shoved the Suns point guard in the back and was ejected.Knowing that he had gotten under the Clippers' skin, Paul would celebrate moments later by pumping both of his fists in the air.All George and Leonard could do was watch from the bench.George was terrific this postseason, especially once Leonard went down. The Suns sent some double-teams at George, who finished with 21 points and nine rebounds on Wednesday. Still, George answered even his harshest critics with his finest postseason, lifting the Clippers to their first-ever Western Conference finals.""Nothing that I didn't know already,"" George said of what he learned from this postseason. ""The narrative of me not being postseason player or all that, I never understood it.""""[But] I came up short again,"" George later added. ""I'm proud of what we did as a team. I wasn't out to prove nothing to nobody but to show up as a leader for this team and to put us in position to get to where we got to. Again, came up short. My good wasn't enough. There's room for improvement ... I'll look back. I'll reflect.""Moving forward, the Clippers will see what Leonard will do with his player option for the 2021-22 season.Also to consider is the future of point guard Reggie Jackson, who emerged as a clutch scorer for the Clippers this postseason. The Clippers have early Bird rights on Jackson. George, though, said his good friend likely has played himself into having plenty of options for his future.An emotional Jackson, who has revived his career with the Clippers, had tears rolling down his face when asked about his future with the team.""This year was my best year,"" said Jackson, who averaged 18.1 points and 41.5% 3-point shooting in the postseason entering Game 6.""First thing I told these guys was thank you for saving me,"" he said. ""I appreciate every guy in that locker room. I appreciate Paul for getting on that phone last year, at the end the season -- [when I] was talking a buyout with Detroit.""I'm thankful for everything I've experienced being here; this city making me feel at home. This organization welcoming me, my quirks, my strengths, my weaknesses; I wonder if I would still be playing without this team.""George said the Clippers have all the players to make another title run next season, if they are healthy. After melting down and blowing a 3-1 lead in the Florida bubble in the second round last year, the Clippers' resiliency this postseason put all the ""bubble talk"" behind them, as Lue said.And George and Leonard saw what they are capable of doing when healthy.""We've made great connections,"" George said. ""I think we've both grown, myself and Kawhi together. I think we really enjoy being teammates, and we see what we can be and what we can do.""George later mentioned the team's injuries, stating, ""I thought this team squeezed everything we could out of what we had. We squeezed everything out of one another, and I thought we got stronger and better as the season went on.""",https://annaadarsh.edu.in/wp-content/uploads/2021/04/sport.png,"RJ Barrett Trade Rumors: Knicks Interested in Packaging SG in Deal for Lillard, Beal - Bleacher Report
The New York Knicks would reportedly be interested in including shooting guard RJ Barrett in a trade for a star guard such as Portland Trail Blazers point guard Damian Lillard and Washington Wizards shooting guard Bradley Beal.Kristian Winfield of the New York Daily News relayed the reported interest from a league source on Wednesday.The Knicks selected Barrett, 21, with the third overall pick in the 2019 NBA draft. The guard started all 72 games and averaged 17.6 points on 44.1 percent shooting (40.1 percent from three-point range), 5.8 rebounds and 3.0 assists per game last year.Trade rumors are circulating around Lillard following a report from Chris Haynes of Yahoo Sports that dropped Sunday.""The enormous backlash from the Portland Trail Blazers' process to hire a new coach and his concerns on whether a championship contender can be built have become factors that may push the franchise player—Damian Lillard—out the door, league sources told Yahoo Sports.""The 31-year-old Lillard, a six-time All-NBA player, averaged 28.8 points and 7.5 assists per game for the Blazers last year. He just finished his ninth NBA season.Beal has repeatedly stated that he wants to remain in Washington for the remainder of his NBA career, although trade rumors have persisted. He is under contract for the 2021-22 season but has a player option for the 2022-23 campaign.The 28-year-old Beal, a three-time All-Star, posted 31.3 points per game for the Wizards last season.The Knicks are looking to improve upon a 41-31 season that saw them make the playoffs for the first time since 2012-13. Two years after 'worst contract' dump, Chris Paul has defied the odds and made it to the NBA Finals ➡️",https://annaadarsh.edu.in/wp-content/uploads/2021/04/sport.png,"'There's gonna be a big party tonight': Mississippi State baseball wins national championship - Mississippi Today
Our nonprofit news is available to all thanks to the financial support of loyal readers like you. Keep our site paywall-free. Donate today.


We do not sell or share your information with anyone. OMAHA — It began as a baseball game.It ended as a wild, maroon and white celebration.After 129 years of playing college baseball — mostly high quality baseball — Mississippi State claimed its first national championship in any team sport Wednesday night. The Diamond Dogs body-slammed defending national champion Vanderbilt 9-0, as more than 20,000 Bulldog fans roared their approval. State fans cheered, they chanted, they clapped, they high-fived, they hugged, they sang, they danced.And some cried.The last few days, they have painted Omaha, a 13-hour drive from Mississippi, solid maroon.


The 2021 Bulldogs have accomplished what so many Bulldog legends — and so many splendid Mississippi State teams — could not. Will Clark and Rafael Palmeiro, Thunder and Lightning, couldn’t do it. The great Ron Polk, in two stints as State’s coach, couldn’t do it. John Cohen couldn’t do as a player or a coach – but he did as an athletic director. He hired the guy who finally did it: Chris Lemonis.These Bulldogs all did it. They endured COVID-19. They came back from losing three straight to Arkansas, two of three to lowly Missouri and then two straight in the SEC Tournament. They got hot at the right time, winning  an NCAA Regional, a tough Super Regional with Notre Dame and their half of the CWS bracket where they had to be tradition-rich Texas twice.They came back from losing their first game of this CWS Championship series by an 8-2 score to Vandy. As their coach Chris Lemonis has said so many times here lately: “Nothing comes easy for this team. We keep fighting.”He added to that postgame Wednesday. “We’re the last ones standing,” Lemonis said. “It’s a special night for all of us. There’s gonna be a big party tonight.”They won the national championship with their 50th victory of the year. They finished 50-18.These Bulldogs will be talked about for decades. Some may have reached legendary status already.Decades from now State fans will talk about how Will Bednar came back on three days rest and pitched six innings of no-hit baseball against the defending national champions. They’ll talk about how Landon Sims almost preserved the no-hitter. They’ll talk about the sharp-fielding Bulldogs played error-less, sometimes spectacular defensive baseball for the entire College World Series.And so many of them — especially the younger ones — will talk about how they were here when it happened. How they helped will their heroes to victory.In Starkville, they call it the Dude Effect. They brought it here to what they now call Dudy Noble North. The effect is real. It encourages State players to achieve feats they might not otherwise achieve. It causes skilled players on the other team to bobble the ball on plays they normally make in their sleep.It surely causes people around the nation who are tuning in to ESPN to wonder: Who cares this much about college baseball?Mississippi people, that’s who.Bednar was nails, sharp ones. After a shaky start in the first inning when he walked two batters and needed a double play to get out of the inning, he dominated Vanderbilt. Get this: He retired the last 15 batters he faced. His fast ball was good. His slider was devastating. Vandy couldn’t touch it, and they couldn’t lay off of it either.Conversely, State stuck to its obvious plan of attack against Vanderbilt pitching hero Kumar Rocker, a legend himself. They “spit on” Rocker’s hard-breaking slider that often looked like a strike before dipping out of the strike zone. They waited on his fastball — in the strike zone — and then made him pay.Rocker lasted 4.1 innings, 92 pitches. Rowdey Jordan laced Rocker’s first pitch — the first of the game — into right field for a ringing single. He scored later in the inning on Luke Hancock’s sacrifice fly. The tone of the game was set.State added two more runs in the second, two more in the fifth, when they chased Rocker from the game. All the while, State fans got louder and louder and louder. In the seventh inning when both Logan Tanner and Kellum Clark clobbered home runs, you literally could not hear your own voice. It was that loud, like the fourth quarter of a really close SEC football game.When Sims recorded the last out, State players rushed the field, celebrating in a sure-enough ‘Dog-pile around pitchers’ mound. They had done it. At last. And you know what dear ol’ Jack Cristil would have said: “You can wrap this one up in maroon and white.”Here in Omaha, on June 30, 2021, Mississippi State’s Bulldogs and their legions of fans did just that. Our articles are free to read, but not to produce. We need financial support from readers like you to keep our journalism free and accessible for all. 
	Central to our mission at Mississippi Today is inspiring civic engagement. We think critically about how we can foster healthy dialogue between people who think differently about government and politics. We believe that conversation — raw, earnest talking and listening to better understand each other — is vital to the future of Mississippi. We encourage you to engage with us and each other on our social media accounts, email our reporters directly or leave a comment for our editor by clicking the button below.Republish our articles for free, online or in print, under a Creative Commons license.This work is licensed under a .This <a target=""_blank"" href=""https://mississippitoday.org/2021/06/30/theres-gonna-be-a-big-party-tonight-mississippi-state-baseball-wins-national-championship/"">article</a> first appeared on <a target=""_blank"" href=""https://mississippitoday.org"">Mississippi Today</a> and is republished here under a Creative Commons license.<img src=""https://i1.wp.com/mississippitoday.org/wp-content/uploads/2021/01/MT_square-thumb.jpg?fit=150%2C150&amp;ssl=1"" style=""width:1em;height:1em;margin-left:10px;""><img id=""republication-tracker-tool-source"" src=""https://mississippitoday.org/?republication-pixel=true&post=1008031&ga=UA-75003810-1"" style=""width:1px;height:1px;"">Rick Cleveland, a native of Hattiesburg and resident of Jackson, has been Mississippi Today’s sports columnist since 2016. A graduate of the University of Southern Mississippi with a bachelor’s in journalism, Rick has worked for the Monroe (La.) News Star World, Jackson Daily News and Clarion Ledger. He was sports editor of Hattiesburg American, executive director of the Mississippi Sports Hall of Fame. His work as a syndicated columnist and celebrated sports writer has appeared in numerous magazines, periodicals and newspapers.
Rick has been recognized 13 times as Mississippi Sports Writer of the Year, and is recipient of multiple awards and honors for his reporting and writing.",https://i0.wp.com/mississippitoday.org/wp-content/uploads/2021/06/AP_21182079815366.jpg?fit=1200%2C800&ssl=1,"Aroldis Chapman implodes as Yankees lose crusher to Angels - New York Post
Thanks for contacting us. We've received your submission.before the first inning ended Wednesday night.Eight innings, two rain delays and some five hours later, Aroldis Chapman and Lucas Luetge returned the favor to place the dagger and twist it in a downright brutal loss.After Chapman walked the bases loaded and allowed a game-tying grand slam, Luetge relieved him and gave up three more runs to send the Yankees to an 11-8 loss to the Angels.“Terrible loss,” manager Aaron Boone said.“It’s about as bad as it gets right there,” added Giancarlo Stanton. “We gotta pick this s–t up. That’s it.”The Yankees (41-39) had led 7-2 after the first inning and entered the ninth with an 8-4 lead. It served as the latest stunner in their inconsistent season, which has packed plenty of drama into their four-game set against the Angels (39-41) before it wraps up Thursday. On Monday, Boone opened the series by saying the Yankees’ “season is on the line” before a fourth straight loss. Tuesday, general manager Brian Cashman said the Yankees “suck right now,” before they exploded for an 11-5 win.Wednesday, Chapman was booed off the mound by the remaining fans at Yankee Stadium after giving up the grand slam to Jared Walsh on a slider. It marked the second time he had coughed up a lead in as many appearances — this one dropping the Yankees to 8 ½ games back of first place in the AL East.“The big problem is the control of my fastball,” said Chapman, who was pitching for the first time since blowing a save against the Royals a week ago. “[I] got to find myself again with that pitch and come back and return to be Chapman that started the season.”Luetge relieved him and issued a walk and a single before pinch-hitter Luis Rengifo came through with a two-run, two-out single to put the Angels ahead 10-8. Taylor Ward added an RBI double as the Angels batted around, leading to the crowd mustering a “Fire Boone” chant before the inning mercifully ended.“Talk is cheap right now,” Boone said. “We need to go out and play full games and start hammering some people.”Stanton agreed that the time for talks has already passed.“At the end of the day, [if] we don’t turn up ‘W’s,’ you can talk f–king until you’re blue in the face,” Stanton said.Long before disaster struck, the Yankees had discovered the best way to contain Ohtani the hitter: quickly knock out Shohei Ohtani the pitcher.After the Angels two-way star had crushed three homers in the first two games of the series, he took the mound Wednesday and gave up a career-high seven runs and recorded just two outs. The Angels’ leadoff hitter threw 41 pitches and walked four batters as his highly anticipated Yankee Stadium pitching debut ended in a fizzle.Domingo German was hardly sharp himself, giving up three runs in three innings, though he left with a 7-3 lead.The game featured a pair of rain delays — the first lasting 42 minutes in the bottom of the third and the second taking 91 minutes after the top of the fifth — with thunderstorms rolling through The Bronx.After the lengthy second delay, which the Yankees entered with a 7-4 lead, Darren O’Day and Jonathan Loaisiga (two) combined for three perfect innings to protect the lead. Brett Gardner padded it in the eighth with a solo home run to make it 8-4 before the ninth inning from hell — a harsh reward for the crowd that stuck around to see it all fall apart.“Feel terrible for them,” Boone said. “They deserve better than this, especially staying late. We’re past one in the morning, whatever we are, hanging in there to want to see us finish that off. Obviously we certainly share in their frustration.”Share SelectionTHE BEST INSIGHTS FROM THE ULTIMATE INSIDERS
Listen on Apple Podcasts | Spotify
Listen on Apple Podcasts | Spotify
Listen on Apple Podcasts | Spotify
Listen on Apple Podcasts | Spotify
Listen on Apple Podcasts | Spotify",https://nypost.com/wp-content/uploads/sites/2/2021/06/tv-sale.jpg?quality=90&strip=all&w=300&h=200&crop=1
"After Losing China, Uber’s Stake in DiDi Reaps $8 Billion in IPO - Yahoo Finance
(Bloomberg) --Five years ago, Uber Technologies Inc. bowed out of the world’s second-largest economy by selling its China business to rival DiDi Global Inc. in exchange for a stake in the company. Now, the U.S. ride-hailing company is cashing in on its trade.Didi, the biggest ride-hailing company in China, raised about $4.4 billion in its U.S. initial public offering on Tuesday and sold more shares than it originally planned. Didi’s stock closed up 1% at $14.14 on Wednesday, giving the company a market value of about $68 billion.That makes Uber’s current 12% stake worth about $8.1 billion. Didi’s public offering is the second largest U.S. listing by a Chinese company, behind Alibaba Group Holding Ltd.’s $25 billion debut in 2014, according to data compiled by Bloomberg.Founded in 2012 by Cheng Wei, Didi emerged as Uber’s biggest rival in China at a time the San Francisco-based company was vying to expand globally. In their battle for market share, Uber burned through billions of dollars before stopping its losses by selling Uber China to Didi, known as Didi Chuxing at the time. The deal left Uber with a 20% stake in its competitor. Uber has been selling some of its shares in Didi in the run-up to the IPO, reducing its holding from about 14% in the first quarter.Though Didi is dominant in China, momentum in the region is beginning to slow. The company plans to use the IPO funds to invest in technology, increase its presence in some international markets and introduce new products, according to its U.S. filings.More stories like this are available on bloomberg.com to stay ahead with the most trusted business news source.©2021 Bloomberg L.P.",https://s.yimg.com/ny/api/res/1.2/c0OwgVpXSWr1up.1rNB6DQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTk2MDtoPTY0MC4zMg--/https://s.yimg.com/uu/api/res/1.2/x26OKli.3yOIYrNfwGBoaA--~B/aD0xMzM0O3c9MjAwMDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/bloomberg_technology_68/3dc78058c93af5d880b0423b783cb893,"Financial regulator hits Robinhood for $70 million for ""widespread and significant harm"" to customers - CBS News
The stock-trading app Robinhood was ordered to pay nearly $70 million Tuesday by financial regulators for misleading its customers, causing them to lose millions of dollars.A major player in the recent stock market frenzy, Robinhood says its mission is to stand up for the little guy and ""democratize finance."" But in a 123-page complaint, the Financial Industry Regulatory Authority said Robinhood inflicted ""widespread and significant harm"" to millions of customers by providing them with false information about their investments. FINRA, which has federal authority to regulate financial firms, said the company also failed to reasonably maintain its technology and neglected to do proper due diligence before approving customers for complex trades called options.FINRA said the fine is the largest it has ever levied and ""reflects the scope and seriousness of Robinhood's violations."" A CBS News investigation in February  that left users to navigate high-risk trades by themselves.One of those users was 20-year-old Alex Kearns, who died by suicide last year after mistakenly believed he'd lost nearly $750,000 in a risky bet on Robinhood. When his account flashed red, Kearns tried to email the company's customer service three times to ask if his negative balance was accurate. He received no response and took his own life, writing in a suicide note that he believed he had financially ruined his family. In an exclusive interview with ""CBS This Morning"", Kearns' mother and father said the company was responsible for their son's death.""I lost the love of my life. I miss him more than anything,"" Dorothy Kearns said. ""I can't tell you how incredibly painful it is. It's the kind of pain that I don't think should be humanly possible for a parent to overcome.""The FINRA complaint specifically highlighted the Kearns' case. The regulator said Robinhood violated regulatory rules by providing customers like Kearns ""false and misleading information"" that ""concerned a variety of critical issues, including … how much cash was in customers' accounts … the risk of loss customers faced in certain options transactions, and whether customers faced margin calls.""Following the CBS investigation, Robinhood In settling with FINRA on Wednesday, the company neither admitted nor denied the charges, but consented to the entry of FINRA's findings.Robinhood said in a statement to CBS News on Wednesday it ""has invested heavily in improving platform stability, enhancing our educational resources, and building out our customer support and legal and compliance teams. We are glad to put this matter behind us and look forward to continuing to focus on our customers and democratizing finance for all.""As part of the overall settlement with the company, the regulator ordered Robinhood to pay more than $12 million in restitution to Kearns and thousands of other customers.""This action sends a clear message—all FINRA member firms, regardless of their size or business model, must comply with the rules that govern the brokerage industry, rules which are designed to protect investors and the integrity of our markets,"" said FINRA's Head of Enforcement Jessica Hopper in a statement. ""Compliance with these rules is not optional and cannot be sacrificed for the sake of innovation or a willingness to 'break things' and fix them later.""The company  by the Securities and Exchange Commission, a federal agency, for misleading its stock market customers about how the company makes its revenue from their trades. In 2019,  for routing customers' orders through four brokerages paying it to do so without ensuring orders were executed for the best possible price.",https://www.incimages.com/uploaded_files/image/1920x1080/shutterstock_1145284904_372957.jpg,"OPEC and allies to decide on crude production policy as oil prices climb, demand recovers - CNBC
LONDON — A group of some of the world's most powerful oil producers will meet on Thursday to decide the next phase of their production policy.OPEC and non-OPEC partners, an energy alliance often referred to as OPEC+, will convene via videoconference at 2 p.m. London time.The meeting comes at a time when OPEC+ is relatively upbeat about improved market conditions and the outlook for fuel demand growth following a sharp rebound in oil prices over the first six months of the year.The Middle East-dominated producer group agreed to implement massive crude productions cuts in 2020 in an effort to support oil prices when the coronavirus pandemic coincided with a historic fuel demand shock.The group, led by Saudi Arabia, has since initiated monthly meetings in a bid to navigate production policy and has already announced plans to increase supply by 2.1 million barrels per day between May and July. It will decide on Thursday whether to leave production policy unchanged or to ramp up supply further.Analysts say the most probable outcome is for an increase of around 500,000 barrels per day in August.Chris Midgley, global head of analytics at S&P Global Platts, told CNBC via email that OPEC kingpin Saudi Arabia would likely maintain a ""cautious"" approach to production policy. This is because Riyadh would prefer to see global demand increase before adding supply and remains concerned about when Iranian oil could return to the market, he said.""OPEC is treading a tight rope to sustain more attractive prices without hurting consumer confidence while not adding too much supply ahead of the weaker Autumn shoulder period for demand,"" Midgley said.The U.S. and Iran have been discussing the possibility of a new nuclear accord. If that happens, Iran could return at least 1 million barrels a day to the market. The timing is unclear, however, and the oil would have to be absorbed into OPEC's production total if a deal is struck.""The global oil market is calling out for a substantial increase in supplies, but the Saudis are unlikely to oblige,"" Stephen Brennock, oil analyst at PVM Oil Associates, said in a research note.""A smaller than expected return of oil should ensure that the market continues to draw down inventories over [the second half of the year]. But just as importantly, it also leaves the market in no doubt that the OPEC+ alliance, or better said Saudi Arabia, has full control of the oil market,"" Brennock said.International Brent crude futures traded at $75.47 a barrel during mid-morning deals in London, up 1.1%, while  futures stood at $74.28, also around 1.1% higher for the session.Oil prices have rallied more than 45% year-to-date, supported by an easing of Covid-related restrictions, an uptick in goods transportation and increased air travel. Analysts on Wall Street .However, the spread of the delta Covid-19 variant worldwide has heightened concerns of a setback to oil demand. Renewed lockdown measures and rising costs have already resulted in , for instance.""I think they will play it rather cautiously,"" Martijn Rats, chief oil analyst at Morgan Stanley, told CNBC's ""Street Signs Europe"" on Thursday.""There are some genuine uncertainties that OPEC will need to navigate over the next 18 months, the precise trajectory of the demand recovery, when Iranian exports will increase again [and] what shale will exactly do. And for those reasons, I think justifiably they will take a rather cautious approach.""Historically, non-OPEC suppliers would look to take advantage of rising oil prices to increase investment, develop more oil fields and regain market share, Rats said.""On this occasion, that doesn't seem to be happening,"" he added. ""There is almost no non-OPEC investment response to these high oil prices. So, OPEC is also in somewhat of a more comfortable position perhaps to keep oil prices elevated without necessarily having to fear this historic threat of then losing market share eventually.""Rats said he expected OPEC+ to increase supply of approximately 500,000 million barrels from August, ""if not slightly below"" this estimate.Last month, OPEC said it expects oil demand to rise by 6 million barrels per day this year, with 5 million of that coming back in the second half of 2021.OPEC and non-OPEC partners would ""continue to play an important and valuable role in accelerating the oil market rebalancing process,"" he added.— CNBC's Patti Domm contributed to this report.",https://www.incimages.com/uploaded_files/image/1920x1080/shutterstock_1145284904_372957.jpg
